Time,Engine Load (RAM) (g/rev),Engine Speed (rpm),Ignition Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Left (degrees),Knock Correction (degrees),Manifold Relative Pressure (psi),Mass Air Flow (g/s),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Timing Advance (degrees),Vehicle Speed (mph)
65264,0,20,2847,47,00,84,1,00,0,00,-11,32,9,55,20,39,7,45,0,00,77
65494,0,22,2818,47,50,84,1,00,0,00,-11,03,10,46,20,39,7,84,0,00,76
65715,0,22,2800,48,00,84,1,00,0,00,-11,03,10,46,20,39,7,84,0,00,76
65945,0,23,2810,48,00,84,0,00,0,00,-10,88,11,97,20,39,9,02,0,00,75
66165,0,30,2787,51,00,84,2,00,0,00,-10,16,15,04,20,39,10,59,0,00,75
66386,0,33,2778,51,50,84,8,00,0,00,-10,01,14,95,20,39,10,59,0,00,75
66616,0,35,2786,51,50,84,8,00,0,00,-9,87,16,11,20,39,10,59,0,00,75
66836,0,35,2759,51,50,84,9,00,0,00,-9,87,15,72,20,39,10,59,0,00,75
67067,0,36,2768,52,00,84,10,00,0,00,-9,72,16,67,20,39,11,37,0,00,75
67277,0,39,2761,52,00,84,11,00,0,00,-9,43,17,77,20,39,11,76,0,00,74
67507,0,41,2756,52,50,84,14,00,0,00,-9,14,19,32,20,39,12,16,0,00,74
67728,0,43,2734,52,50,84,16,00,0,00,-8,85,20,39,20,39,12,55,0,00,73
67948,0,49,2726,53,50,84,19,00,0,00,-8,27,22,45,20,78,13,33,0,00,73
68178,0,50,2740,53,50,84,23,00,0,00,-8,13,22,91,20,78,13,33,0,00,73
68399,0,51,2733,53,00,84,25,00,0,00,-7,98,25,23,20,78,14,12,0,05,73
68629,0,74,2719,42,50,84,28,00,1,00,-5,08,37,65,23,53,19,61,0,89,73
68849,0,94,2719,36,00,84,27,00,2,00,-3,05,46,60,23,92,22,35,1,98,73
69070,1,08,2723,30,50,84,19,00,2,50,-2,03,50,40,23,92,22,75,2,41,73
69300,1,14,2746,28,00,84,16,00,2,50,-1,31,53,36,23,92,22,35,2,63,72
69520,1,20,2750,26,00,84,16,00,3,00,-0,73,55,85,23,92,22,35,2,93,72
